storeName,Cust ID,YEAR,MONTH,DAY
Highline Car Care - AZ,b8a25bd1-281f-47d0-bde5-d5a6618c3e0d,1957,11,
Highline Car Care - AZ,6076a1b9-f3ba-4c68-9bb2-9a05cbf725f4,1957,11,
Highline Car Care - AZ,0226951f-f2f9-44a1-969a-07512d128f91,1957,11,
Highline Car Care - AZ,a5dcea37-d7e5-4576-aad7-53469f18f17c,1957,11,
Sours VA,ff5c693d-97db-4677-98d9-4bbeab1b7be8,1957,11,
Toledo Autocare - B&L Whitehouse - OH,67f5c415-5fd4-4bb8-9254-48b8c713af0b,1957,11,
Toledo Autocare - B&L Whitehouse - OH,35b8de51-28de-460f-9df1-1933f5cee565,1957,11,
Toledo Autocare - Monroe Street - OH,fa1dfd35-3c57-4043-ac0f-4e7d3d88a115,1957,11,
Toledo Autocare - Monroe Street - OH,b65c944c-ed59-441e-806c-e0e184b391c8,1957,11,
Toledo Autocare - HEATHERDOWNS - OH,96f6bf33-bb46-452e-a968-50d161ffaa8d,1957,11,
Toledo Autocare - HEATHERDOWNS - OH,9d86fb24-6e63-4ed2-9a86-85bae9e1a525,1957,11,
Toledo Autocare - HEATHERDOWNS - OH,76ebbdc4-8ddd-4412-84c1-43d2b6af2b33,1957,11,
AG Automotive - OR,690d324b-cc3e-4032-a67c-9d1ab8f4fc72,1958,11,
AG Automotive - OR,4d623f24-a922-400a-ba8e-acd9898307d2,1958,11,
AG Automotive - OR,851a09a4-66c2-4235-9164-1e326b14ac9f,1958,11,
AG Automotive - OR,a02874ba-0d75-4791-bc12-92a9c8c64b4f,1958,11,
Highline Car Care - AZ,9702750e-a393-407b-ae9b-34fb84c6cd70,1958,11,
Highline Car Care - AZ,7033ae1d-7b21-497c-ad7d-35a9517b56e8,1958,11,
Highline Car Care - AZ,cb961831-ce4d-4fe1-8a36-a937aa755e70,1958,11,
Highline Car Care - AZ,84b1a561-54c8-4da0-a054-b71060462985,1958,11,
Highline Car Care - AZ,e132accc-4284-440d-ad4d-69b3d4eb1263,1958,11,
Sours VA,a8377236-89ca-4460-8397-80a6f3f93281,1958,11,
Sours VA,f80cb8bf-afbd-463a-ba3a-c94b281613c5,1958,11,
Sours VA,3d49de47-d754-4a56-8dd4-1e05e723619b,1958,11,
Sours VA,c39430b3-5bc5-439e-80db-77e36b491a1b,1958,11,
Toledo Autocare - B&L Whitehouse - OH,c224d5ab-6c93-429d-87e6-5da8bbd91b0c,1958,11,
Toledo Autocare - B&L Whitehouse - OH,7cd94bf7-2d03-4c9e-9b09-7c5c84c359d8,1958,11,
Toledo Autocare - B&L Whitehouse - OH,5e568562-f527-4c51-9ebc-55fee3f88d06,1958,11,
Toledo Autocare - Monroe Street - OH,e2f01e93-450d-4436-83e4-48ddea1dda22,1958,11,
Toledo Autocare - Monroe Street - OH,fdaf4223-5655-459c-a0c9-ea83df39f247,1958,11,
Toledo Autocare - Monroe Street - OH,5988dd64-e280-4552-9704-cc1ae2aa7d47,1958,11,
Toledo Autocare - HEATHERDOWNS - OH,7f453fd3-227b-46a5-bf97-b53858b9ca1a,1958,11,
Toledo Autocare - HEATHERDOWNS - OH,90f35107-4539-4503-bf32-5b4acb4cdad7,1959,11,
Toledo Autocare - HEATHERDOWNS - OH,69b341ea-5133-4c37-be6a-d3ba359a77d7,1959,11,
Toledo Autocare - HEATHERDOWNS - OH,37e67760-6187-46bc-9266-259a1cb1b62b,1959,11,
AG Automotive - OR,b7190735-1601-4b85-b331-7df9c5c76011,1959,11,
AG Automotive - OR,10e4ab2b-510b-4306-8a8b-021f4703fe7d,1959,11,
AG Automotive - OR,aa1ccaae-8852-43c7-9ddf-2602238b12a0,1959,11,
Highline Car Care - AZ,80517fa8-25eb-45a2-a16b-c07ca1a05f5a,1959,11,
Highline Car Care - AZ,29dbb3f7-2375-4a52-91ab-e0a936df4a53,1959,11,
Highline Car Care - AZ,18cff043-43af-4a21-a7f9-a3ca67b6f015,1959,11,
Highline Car Care - AZ,fc472250-bca2-4f4a-b992-5b1934bc445c,1959,11,
Sours VA,5beeec9f-c55e-4fb4-aab5-dfaf8f2fb970,1959,11,
Sours VA,42247e8a-3e2b-411f-91d6-814822b59939,1959,11,
Toledo Autocare - B&L Whitehouse - OH,08acbb42-a3ed-45f3-94f7-4dc80a6487b9,1959,11,
Toledo Autocare - B&L Whitehouse - OH,5c1b2e0a-1dc2-438a-bd56-6d889c68e419,1959,11,
Toledo Autocare - Monroe Street - OH,02be2d95-b30b-4c78-94b9-0354a1722f61,1959,11,
Toledo Autocare - Monroe Street - OH,5b688829-ce6b-49d4-bab7-7ee79a53ab28,1959,11,
Toledo Autocare - Monroe Street - OH,b7cb60b2-1a9c-40e6-baa1-3060087df28f,1959,11,
Wayside Garage - CA,e6444a18-c046-4172-b9cd-7bd8b1bd0bb9,1959,11,
Wayside Garage - CA,1e9d3747-bcf7-4460-a9e0-8ec78dae437e,1959,11,
Toledo Autocare - HEATHERDOWNS - OH,68293069-483f-465c-84e2-3590a2bab03f,1959,11,
Toledo Autocare - HEATHERDOWNS - OH,960a0f14-9280-490d-a573-0c8dc0441f95,1959,11,
Toledo Autocare - HEATHERDOWNS - OH,59a5bcb1-5e26-457e-aa35-906b0b67812b,1959,11,
Toledo Autocare - HEATHERDOWNS - OH,e48e4c50-1a7b-47e6-b09d-b85982ca4baa,1960,11,
Toledo Autocare - HEATHERDOWNS - OH,341252cb-5d00-4c31-a4b2-a93bb8c752fd,1960,11,
AG Automotive - OR,fa759a33-98bb-4b6d-bce0-8e2abbb3b823,1960,11,
Highline Car Care - AZ,1a4c5463-d427-4133-ba02-07388a5478ca,1960,11,
Highline Car Care - AZ,08b163e0-00e7-4fc3-a5f9-a928aae92b53,1960,11,
Highline Car Care - AZ,a0b12cd3-5a19-434f-96e1-6995cd5b8ee9,1960,11,
Highline Car Care - AZ,ba519f1b-d048-48c0-b690-a04ccbff312a,1960,11,
Highline Car Care - AZ,f0c8e08c-0040-4910-9f8c-1da75b2a5ae0,1960,11,
Highline Car Care - AZ,7b280ab7-64e7-4274-8a3a-29295743be12,1960,11,
Sours VA,943b536d-6c1e-4c88-bca5-682530aa3104,1960,11,
Sours VA,47bb2159-0129-41ac-a0ca-30401a78cce0,1960,11,
Sours VA,233d1396-78c5-43f8-9589-e6299631ddda,1960,11,
Sours VA,d8c92afd-0ad2-4b61-9c00-4924d848392f,1960,11,
Sours VA,423dee52-f312-468d-9494-a633729aa765,1960,11,
Toledo Autocare - B&L Whitehouse - OH,c2ca6b5a-71ab-4a5c-98ac-1332a2ce8a5b,1960,11,
Toledo Autocare - B&L Whitehouse - OH,237dbcb6-1683-42d4-a755-451e71adedd2,1960,11,
Toledo Autocare - Monroe Street - OH,09f33ea8-19e7-4054-b172-d56549743fff,1960,11,
Wayside Garage - CA,8e1cc580-52f2-4308-97e7-be5e9b901ccb,1960,11,
AG Automotive - OR,4afba71d-0899-4b2e-91c1-f5681efb2037,1960,11,
AG Automotive - OR,97e38916-c8c5-48f6-a010-b66a21f1516d,1960,11,
AG Automotive - OR,f2f7726f-10bb-4f30-b58f-9e485f62da2f,1960,11,
AG Automotive - OR,ca865a5a-9b1a-46d4-ab89-b6e8b3954177,1960,11,
Sours VA,4d63c897-2da7-4e9e-b878-54f3ec5eb04e,1961,11,
Sours VA,f599e10a-2fa9-4920-b31c-8caf6506fed8,1961,11,
Sours VA,d2f5c3d8-2ae2-42d4-8dbd-14516d9a0a20,1961,11,
Toledo Autocare - B&L Whitehouse - OH,c9076ce4-1378-47bd-92b8-50f8828f740c,1961,11,
Toledo Autocare - Monroe Street - OH,1a47d394-5224-417a-8fbb-cc2bac26c34e,1961,11,
Toledo Autocare - Monroe Street - OH,2aad3804-71b9-49e4-83fc-3b0515971aec,1961,11,
Toledo Autocare - Monroe Street - OH,2f6f973c-0677-4647-a90f-8185f63bcbf0,1961,11,
Wayside Garage - CA,b8df5a27-3dda-43b5-b4ed-60b076b20277,1961,11,
Wayside Garage - CA,d5d1d6cd-57be-4ce6-aa84-774f266d9e30,1961,11,
Wayside Garage - CA,2064f47c-7571-4768-bd67-2c8352780315,1961,11,
Toledo Autocare - HEATHERDOWNS - OH,478daa8d-0321-4bab-a3f2-95d760fe818a,1961,11,
Toledo Autocare - HEATHERDOWNS - OH,f3cef867-fae8-4511-bc1b-8137be0330ea,1961,11,
AG Automotive - OR,62788a48-bd9c-41cf-8137-ca659f8e39c2,1961,11,
Highline Car Care - AZ,29cada00-3215-4d15-90f1-895db477c06d,1961,11,
Highline Car Care - AZ,1f06476f-cfa8-4a64-9a75-5017a1022372,1961,11,
Highline Car Care - AZ,b4f55bdc-38eb-4eec-ae42-37a510a26818,1961,11,
Highline Car Care - AZ,7d8539fd-28aa-4daf-94ab-19858a055729,1961,11,
Sours VA,b037fba8-38a5-486e-97fa-5b1f8fe6b6d4,1962,11,
Sours VA,b722a295-8703-43f4-bc00-0951079edcb8,1962,11,
Toledo Autocare - B&L Whitehouse - OH,c2928402-8273-488a-bfb6-f9592d55a57a,1962,11,
Toledo Autocare - B&L Whitehouse - OH,7651cac7-2cdb-4f84-affc-3b4443d39186,1962,11,
Toledo Autocare - B&L Whitehouse - OH,74b46b01-f636-4d96-a11f-a436632a129f,1962,11,
Toledo Autocare - B&L Whitehouse - OH,a5777d01-0f3a-4268-aa60-0974836c9af9,1962,11,
Toledo Autocare - Monroe Street - OH,fef8788d-9fda-420f-b682-a832804753c5,1962,11,
Toledo Autocare - Monroe Street - OH,528248ce-04ff-4b42-b04f-46f43c379b4a,1962,11,
Toledo Autocare - Monroe Street - OH,310a355d-410a-4a1c-8aa0-b72f6eb1c327,1962,11,
Wayside Garage - CA,6312ff59-037d-425b-8860-f3ea79be7022,1962,11,
Toledo Autocare - HEATHERDOWNS - OH,2091f7ac-6c2b-4f95-b27f-b1d9b33be03e,1962,11,
Toledo Autocare - HEATHERDOWNS - OH,268dd9c2-c57b-4fe9-b386-4301e5faf00b,1962,11,
Toledo Autocare - HEATHERDOWNS - OH,8d4add7a-d13d-45d9-98e7-a5f78556a1c5,1962,11,
Toledo Autocare - HEATHERDOWNS - OH,5cbf24a9-7235-4c74-afcf-150a9164d008,1962,11,
Highline Car Care - AZ,d6a6cf80-68d9-41f0-aa9f-ca1b3fa28723,1962,11,
Highline Car Care - AZ,67d6a95f-dffb-491a-82bd-ce716abf90ba,1963,11,
Sours VA,ac81e532-4218-4633-9025-02e677aa1b44,1963,11,
Sours VA,afa8c4e1-c8e0-410a-b1b6-771993bd0dfc,1963,11,
Toledo Autocare - B&L Whitehouse - OH,f4b224fb-f208-4ecb-b012-fb5b2d44ba56,1963,11,
Toledo Autocare - B&L Whitehouse - OH,c85cc290-dd18-4331-aef6-b5687c307d14,1963,11,
Toledo Autocare - Monroe Street - OH,175a2318-fbac-4057-9859-d672911248e5,1963,11,
Toledo Autocare - Monroe Street - OH,f3913179-3946-4dee-bb17-7e860d4ee6f6,1963,11,
Wayside Garage - CA,a40661c7-0143-4a4e-8270-179bc78a1fe0,1963,11,
Wayside Garage - CA,c8601cd2-8a08-414e-ad79-b424bb7fb5d5,1963,11,
Wayside Garage - CA,fe3919c5-1eb6-46e3-b501-752150b84213,1963,11,
Toledo Autocare - HEATHERDOWNS - OH,697cb761-1f99-4507-960f-ab8bd496e9bb,1963,11,
AG Automotive - OR,c4c9353f-249f-40b0-8070-a560e3656572,1963,11,
AG Automotive - OR,dfd16d89-0e5f-4f2a-96b6-fb99c7aee61a,1963,11,
Highline Car Care - AZ,c8d1a461-49a8-48c8-8ae9-4b6d3c8c72ea,1963,11,
Highline Car Care - AZ,a10e5e07-57a0-4004-9cd0-4742c782b623,1963,11,
Highline Car Care - AZ,7ae5e365-9367-46c1-afc5-d59a56f0f3fd,1964,11,
Highline Car Care - AZ,ae44278a-f928-4104-85c9-436375f2ee03,1964,11,
Highline Car Care - AZ,ed6d09af-397a-4e63-b658-966c01c4b088,1964,11,
Highline Car Care - AZ,ae85d4b4-adae-4ec7-9d66-8de6add02110,1964,11,
Highline Car Care - AZ,8e5f6606-72d0-46a7-981e-81c3711c032b,1964,11,
Highline Car Care - AZ,cbc54192-9fea-4aff-bece-f80d8b024972,1964,11,
Sours VA,9e4948ab-f6dc-4805-a02e-85b2b51194ad,1964,11,
Sours VA,fcfaab8f-92c1-4afe-bf2c-813e49c084b5,1964,11,
Sours VA,08450d36-90de-4ecf-bd40-6b90c4296d13,1964,11,
Toledo Autocare - B&L Whitehouse - OH,484a90b4-d04e-4a57-97af-1dd27c07bc3e,1964,11,
Toledo Autocare - B&L Whitehouse - OH,66bfd564-f602-4842-9699-d5427d0bbc3c,1964,11,
Toledo Autocare - B&L Whitehouse - OH,d341538e-d799-4e1b-af6d-1d872d0089b5,1964,11,
Toledo Autocare - Monroe Street - OH,767d2210-d5d0-43db-a762-65d4f365f1c8,1964,11,
Toledo Autocare - Monroe Street - OH,858d8bf6-e1e8-4afa-8f62-3204584c5d44,1964,11,
Wayside Garage - CA,1b1cfb74-0381-41c6-b16b-42ac419cdc06,1964,11,
Toledo Autocare - HEATHERDOWNS - OH,fdc75267-932f-4ba5-9b31-c4b7d3130ef4,1965,11,
Toledo Autocare - HEATHERDOWNS - OH,5e603081-4726-41cc-aca6-78defc49a6d5,1965,11,
Toledo Autocare - HEATHERDOWNS - OH,8ba13b45-202e-4ec4-9cf0-b2933b10230b,1965,11,
Toledo Autocare - HEATHERDOWNS - OH,3e894a81-3eb4-4317-82ed-42f967f7e4e9,1965,11,
AG Automotive - OR,ae3a9b4e-5208-47bb-9797-306b32fa3765,1965,11,
AG Automotive - OR,2031be38-23fd-4138-b212-e170e01e84fb,1965,11,
AG Automotive - OR,3f597653-e17d-4025-ab9b-be91d8d6b450,1965,11,
AG Automotive - OR,d84acece-1e6d-4f53-9f7d-576e8be6420b,1965,11,
Highline Car Care - AZ,b14329a0-424f-4f29-bbaa-f3ffacc02ead,1965,11,
Highline Car Care - AZ,dab951cd-e0fb-4dbf-89c9-410ab63bcf91,1965,11,
Highline Car Care - AZ,03899c09-5460-459a-be33-6ac822bbe42e,1965,11,
Highline Car Care - AZ,b12caeaf-8b75-47fc-bdd6-e7724125e2af,1965,11,
Sours VA,2c06c0f3-d050-4b4d-93f3-80a5e5172845,1965,11,
Sours VA,8ba5db51-80ac-49ea-bc53-c28d6b855cc0,1965,11,
Toledo Autocare - B&L Whitehouse - OH,08130f82-b8ce-45c2-b399-e37e526f82d5,1965,11,
Toledo Autocare - B&L Whitehouse - OH,2e8b46fb-2c93-4805-8d45-1ffd8e5ab15e,1965,11,
Toledo Autocare - B&L Whitehouse - OH,d0cf2d85-fd82-4a7f-b5e3-7536d7c75b8a,1965,11,
Toledo Autocare - Monroe Street - OH,d47fd825-6fce-4fc0-8e4a-bd21eb3ff49c,1965,11,
Toledo Autocare - Monroe Street - OH,dd5b0982-c7f1-4e95-916f-bfbab722ee12,1965,11,
Toledo Autocare - Monroe Street - OH,60eed145-48fe-427e-b6a1-494275846a19,1965,11,
Toledo Autocare - Monroe Street - OH,c58cc1dd-9f42-44e3-8cf0-d5b682a55abe,1965,11,
Toledo Autocare - HEATHERDOWNS - OH,c2c5955d-0c0f-4e65-9c3b-66faeea538c0,1965,11,
Toledo Autocare - HEATHERDOWNS - OH,12ea4934-1484-4604-b70b-c1265d562b21,1965,11,
Toledo Autocare - HEATHERDOWNS - OH,0f6503e6-2242-4ddd-8057-1bab98163290,1965,11,
Toledo Autocare - HEATHERDOWNS - OH,0c732fc0-9d16-4066-ae3b-19091f954961,1966,11,
AG Automotive - OR,b0443729-594c-4a74-b19a-6c05cbc9ed7c,1966,11,
AG Automotive - OR,fb61b597-d361-4f99-a954-274b801fc43d,1966,11,
Highline Car Care - AZ,9467f510-bdfd-415b-ae84-26f9d0f86620,1966,11,
Highline Car Care - AZ,79a4e017-e707-4537-8277-7fe541d73520,1966,11,
Highline Car Care - AZ,36aef010-ff65-4a4f-8dc9-6a7ac003b461,1966,11,
Highline Car Care - AZ,7692a96e-3f14-43de-90fd-a0d272db9b12,1966,11,
Sours VA,136de1f4-518f-412f-b404-d5636ef1b1a8,1966,11,
Toledo Autocare - B&L Whitehouse - OH,094417ab-988a-4e09-8671-e24d1ba72fbc,1966,11,
Toledo Autocare - B&L Whitehouse - OH,7713c051-85de-4952-bd92-605d9f2be7e8,1966,11,
Toledo Autocare - B&L Whitehouse - OH,457ebefe-a1c8-46a1-95b8-d68f68d54461,1966,11,
Toledo Autocare - Monroe Street - OH,d8385aaf-6849-4c49-90bc-c33ac4d4eeca,1966,11,
Toledo Autocare - Monroe Street - OH,fd1ae60a-63e2-437f-bddb-27bf48a02708,1966,11,
Toledo Autocare - HEATHERDOWNS - OH,47fc5f46-85e1-415c-83bb-d278100070f2,1966,11,
Toledo Autocare - HEATHERDOWNS - OH,3e1d0ced-2a7e-47ae-b019-30c7d341b383,1966,11,
Toledo Autocare - HEATHERDOWNS - OH,c30b1b82-096f-4ff8-85ff-039aada74d9a,1966,11,
Toledo Autocare - HEATHERDOWNS - OH,717b00ae-fe9c-4458-8237-e7c8adbaa231,1966,11,
Toledo Autocare - HEATHERDOWNS - OH,314edb28-041e-47f2-bbbd-104553263854,1966,11,
AG Automotive - OR,1c08eb27-093f-4917-9104-b6c99717bd72,1966,11,
AG Automotive - OR,304acc61-2257-4f8d-8bf9-41ed6e472088,1966,11,
Highline Car Care - AZ,0b9c4811-bb1f-4e35-a3b0-595bde47123b,1966,11,
Highline Car Care - AZ,359eb766-8b48-4110-919d-6098fc80a380,1967,11,
Sours VA,3ffd4b5e-46d5-41aa-bcb1-5a210c3369de,1967,11,
Toledo Autocare - Monroe Street - OH,2873d168-d9ca-4b28-91d0-3b7a38bf1e24,1967,11,
Toledo Autocare - Monroe Street - OH,6e274882-7f4e-4ffd-b57f-76dd05223822,1967,11,
Toledo Autocare - Monroe Street - OH,48884448-2c35-4413-ae11-433d6462d1d5,1967,11,
Toledo Autocare - Monroe Street - OH,355e0d14-c1d3-4ec8-997e-de2811de97b0,1967,11,
Toledo Autocare - HEATHERDOWNS - OH,0c535bf3-568a-4e3f-95ad-427c08b68adf,1967,11,
Toledo Autocare - HEATHERDOWNS - OH,5dfadd46-eab9-475e-ad35-62dc4c098d24,1967,11,
Toledo Autocare - HEATHERDOWNS - OH,1c007a39-051e-40f2-8d06-a90f4bc48144,1967,11,
AG Automotive - OR,720f2f8b-36e7-4b6f-8bd5-4be300700810,1967,11,
AG Automotive - OR,3a5e2b21-2c5f-41c8-90e3-8fc0db18ee8c,1967,11,
Highline Car Care - AZ,bcba5840-db3a-4af6-bb18-21d18dd6dfad,1967,11,
Highline Car Care - AZ,9b3b2d77-39a3-4c6d-8f2c-7f82ac815e7a,1967,11,
Highline Car Care - AZ,186fd850-67b9-4d08-a949-f7f33b044ec4,1967,11,
Sours VA,21c4badf-b71f-492b-8947-e436453d3063,1967,11,
Sours VA,4bc6568f-b322-4719-809f-86ca84ab2ea7,1967,11,
Toledo Autocare - B&L Whitehouse - OH,94d48cd0-4a34-4dfe-8058-3227aa832548,1968,11,
Toledo Autocare - B&L Whitehouse - OH,d43d101c-feea-46c2-8629-47442d25eecf,1968,11,
Toledo Autocare - Monroe Street - OH,de73929d-e8bb-46c2-b6b1-6ef2d07265b9,1968,11,
Wayside Garage - CA,e328c474-e37c-4d74-8b25-6fbff3b998c7,1968,11,
AG Automotive - OR,23fc606f-ff6e-48cb-931c-36df132b0f90,1968,11,
AG Automotive - OR,5b0bb724-6cac-4eaa-9634-19ad850433cc,1968,11,
Highline Car Care - AZ,f161607d-669c-4101-8c71-8194554e41c3,1968,11,
Highline Car Care - AZ,f440d578-622e-43f7-ad34-ba7c46b60fab,1968,11,
Highline Car Care - AZ,409c9b43-2f60-4a9a-a7cf-9ba1c07a9047,1968,11,
Highline Car Care - AZ,02774f19-cd91-4c3e-b016-f8bd5c46ec94,1968,11,
Highline Car Care - AZ,d3cb54a0-7b52-4511-8302-38ab57c96973,1968,11,
Toledo Autocare - B&L Whitehouse - OH,5350a2f7-b91c-4004-9d00-5d1a1ef6561c,1968,11,
Toledo Autocare - B&L Whitehouse - OH,5f518c0c-26bd-4c1f-8fbd-64a797e8f85a,1968,11,
Toledo Autocare - Monroe Street - OH,9853c530-9089-4004-a5ea-adb9d07e26c1,1968,11,
Toledo Autocare - Monroe Street - OH,cf16ed41-f846-41ae-8846-507b5cede3f7,1968,11,
Toledo Autocare - Monroe Street - OH,681ecaea-b9e2-465c-a071-03474ed3c0c8,1968,11,
Toledo Autocare - Monroe Street - OH,73e2a2a6-a6fb-4cca-b8ab-d948e7e2241b,1969,11,
Wayside Garage - CA,b8a2c466-c58d-4e5d-9798-6d6bc441c01f,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,a2039ccb-44c6-4291-a46e-3f9c70f01e54,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,f3c69a98-8c43-4d80-bc1e-7de26f314e0e,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,f4e386ee-ad49-4112-afff-88ed6122d9e8,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,aea945de-3fb8-403d-9355-4c1498cccc5e,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,c801ab77-c991-4ca3-a8fe-a8a62feb6335,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,aa4f4951-5fb6-44cd-b9bd-11c8ffb1ad79,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,4a4ce0f1-c391-4212-9c4a-51af16ee3073,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,59e1ab98-c4c4-4f5a-adc8-5367f241605a,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,949c6f86-d57a-465e-91a3-06763b255afc,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,6baeb44b-4f29-4de7-b3f4-cdbf58a53a7c,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,4ecef0b6-957a-40f4-8bef-ac190adaa796,1969,11,
Toledo Autocare - HEATHERDOWNS - OH,345691d4-ec44-4c49-a8fb-7a317c6fe3ca,1969,11,
AG Automotive - OR,460a244d-f1da-41e1-9c39-58f910f305c0,1969,11,
Highline Car Care - AZ,5cf11cd1-1a73-475a-8031-d7b8e310e9cb,1969,11,
Sours VA,73b6ab3e-1c11-4da1-bab4-da015edf814b,1969,11,
Sours VA,831c5e88-2fac-446b-ab15-2ce1be5070f3,1969,11,
Sours VA,8457f301-7f09-450a-98ed-ff1471cd74f0,1969,11,
Sours VA,cf6379b8-92d9-4dbd-96ae-23624c2b69a0,1970,11,
Toledo Autocare - B&L Whitehouse - OH,1a612559-f3ca-4c72-8f8c-26f2d82df6d8,1970,11,
Toledo Autocare - B&L Whitehouse - OH,46ff5ac2-f658-4f22-8e63-25fbea35cbf8,1970,11,
Toledo Autocare - B&L Whitehouse - OH,a7fb2e09-70fe-4ac9-a505-30761fb52ed7,1970,11,
Toledo Autocare - B&L Whitehouse - OH,ebf88dfc-6178-4f72-a72a-835703102b1c,1970,11,
Toledo Autocare - Monroe Street - OH,77d33ff8-a825-41d8-b952-c29c09a24358,1970,11,
Wayside Garage - CA,08280ca4-2201-46dd-a1f8-67aee892a7ae,1970,11,
Toledo Autocare - HEATHERDOWNS - OH,1ceb5f7b-6f7b-414f-861a-008a840042e8,1970,11,
Toledo Autocare - HEATHERDOWNS - OH,f56d01ab-9060-489c-b507-fc61e91a60af,1970,11,
Toledo Autocare - HEATHERDOWNS - OH,464995ca-146a-485f-ae6b-0b455730394e,1970,11,
Toledo Autocare - HEATHERDOWNS - OH,c675a764-44eb-4df0-ba2b-62e344db5535,1970,11,
AG Automotive - OR,9065a952-fde1-4662-8c34-ec4b6d70760b,1970,11,
AG Automotive - OR,372b2555-ce25-4e47-9ddd-a3d52d26aa52,1971,11,
Highline Car Care - AZ,dc03445d-c4bc-4912-a00b-b0fe503666ce,1971,11,
Sours VA,f7f22bb0-353a-4907-9aed-0a7769dd77b2,1971,11,
Toledo Autocare - B&L Whitehouse - OH,00498a9a-45ee-4382-bf60-de0e21e21ce0,1971,11,
Toledo Autocare - B&L Whitehouse - OH,6d2983fb-f943-4db4-9f8e-3dcccaf40cb0,1971,11,
Toledo Autocare - B&L Whitehouse - OH,f20f6cbb-54ad-4fb2-a6d8-71f1db13fb58,1971,11,
Toledo Autocare - B&L Whitehouse - OH,11d4d58e-afdc-4b1f-bdde-8c8f010af757,1971,11,
Toledo Autocare - Monroe Street - OH,eec99671-e1db-4a81-8c7b-df205e6cbed1,1971,11,
Toledo Autocare - Monroe Street - OH,41af49f5-3008-496d-8c41-08380ec3a477,1971,11,
Toledo Autocare - Monroe Street - OH,3abfda7f-a5f7-4563-8b35-7a41ddee829e,1971,11,
Wayside Garage - CA,13a25648-1b02-4b20-b8aa-8c90c9fe6172,1971,11,
Wayside Garage - CA,ab0da17f-05be-4027-b9bd-0b7cfc743983,1971,11,
Wayside Garage - CA,d5087a22-3454-44e1-9ff6-10cc40280c40,1971,11,
Toledo Autocare - HEATHERDOWNS - OH,2323a9b0-7160-443b-8180-c3f31e34eafc,1971,11,
Toledo Autocare - HEATHERDOWNS - OH,01c89aee-73ef-4d6a-9666-8da9cbf77008,1971,11,
AG Automotive - OR,f7dc9c2a-8b69-44d2-a4e1-8e6f0488f57c,1971,11,
AG Automotive - OR,67840de1-179f-4d97-99b3-5b1bfb8b499b,1971,11,
Highline Car Care - AZ,ba34ccba-daa1-455e-bde9-b417d47aeabd,1971,11,
Highline Car Care - AZ,cc2ae458-1fea-4597-a867-8496c8322c23,1971,11,
Highline Car Care - AZ,7d974ba8-f0d3-4b1a-b79d-8465024b272d,1971,11,
Highline Car Care - AZ,5b23f109-fdc0-42cd-8e92-144975aeeb2f,1971,11,
Sours VA,2c4d44cf-89a5-4962-ba13-3870b4fd9e78,1971,11,
Sours VA,7c313311-1268-462d-b1d8-38fa50982e4d,1971,11,
Toledo Autocare - B&L Whitehouse - OH,42522e0c-e47b-4085-884d-2265542a0446,1972,11,
Toledo Autocare - Monroe Street - OH,4ae5f32b-ab08-42bb-9961-6ef969363143,1972,11,
Toledo Autocare - Monroe Street - OH,a68636f1-723d-4ea0-805b-f49083f6f745,1972,11,
Toledo Autocare - Monroe Street - OH,f8784085-7fd3-461f-a05c-05cb99f6d0b6,1972,11,
Toledo Autocare - Monroe Street - OH,790b53d5-bb40-446e-bd21-f6b046f1a674,1972,11,
Toledo Autocare - HEATHERDOWNS - OH,24d21997-0bd8-41e2-bc82-998312c0dee0,1972,11,
Toledo Autocare - HEATHERDOWNS - OH,7a93e5a0-f7b6-4c1e-8621-12745b21a4bd,1972,11,
AG Automotive - OR,ab08b851-8865-41a0-91b8-61a8da6a81f0,1972,11,
Highline Car Care - AZ,7c450e05-106e-4ce2-85ea-37b981b6ae0a,1972,11,
Highline Car Care - AZ,554fccfc-165f-47b5-876a-c075b840fc1d,1972,11,
Sours VA,64409a35-ac52-41e6-8867-0e079d4a9f29,1972,11,
Sours VA,8cbade39-f254-43f2-9818-859b02fa02ad,1972,11,
Sours VA,e92eb861-6745-4ba2-8421-37fc3b687739,1972,11,
Toledo Autocare - B&L Whitehouse - OH,51c744f7-5b65-41c1-928b-effa13aae585,1972,11,
Toledo Autocare - B&L Whitehouse - OH,adfcde65-b371-4c45-87ef-ac1d62b5596a,1972,11,
Toledo Autocare - B&L Whitehouse - OH,6c4c3f36-f7fe-476e-898b-3ed6cdbfc98e,1972,11,
Toledo Autocare - B&L Whitehouse - OH,8ff85ef0-420b-4ed5-8334-fc60ca8c2f14,1972,11,
Toledo Autocare - B&L Whitehouse - OH,e2e61c1b-0e76-46a0-a7bc-05ef537aadaa,1972,11,
